,0,1,2,3
942,2016-07-22 14:59:01+00:00,WacoPolice,This is one of the saddest picture we have ever seen!,
943,2016-07-22 13:33:23+00:00,WacoPolice,Aggravated Robbery with Shot FIred Last night shortly after 10:15 p.m. Waco Officers responded to a call of an... http://fb.me/HxexaePE,
944,2016-07-21 21:27:13+00:00,WacoPolice,We continue to be overwhelmed by the show of support to Law Enforcement not only in our hometown but by what we... http://fb.me/4lCXpaSoQ,
945,2016-07-21 21:19:29+00:00,WacoPolice,**From TxDOT** We will remind you again Tuesday morning. WACO – The Texas Department of Transportation (TxDOT)... http://fb.me/1kALUbirK,
946,2016-07-19 13:38:05+00:00,WacoPolice,Aggravated Assault/Family Violence Last night about 1:15 a.m. Officers responded to 1810 Seneca on a stabbing.... http://fb.me/4g240pxuQ,
947,2016-07-19 13:21:40+00:00,WacoPolice,Aggravated Assault Last night about 8:30 p.m. officers responded to a shooting in the 1200 block of Meadow... http://fb.me/3Iu90goPc,
948,2016-07-17 16:45:35+00:00,WacoPolice,Our thoughts and prayers going out yet again because of a vicious attack on our country's law enforcement. Baton... http://fb.me/4wkuwso7i,
949,2016-07-16 19:27:03+00:00,WacoPolice,http://fb.me/49JAG0XMQ,
950,2016-07-16 14:49:30+00:00,WacoPolice,Heck yes we like donuts!! What a wonderful gesture by our youngest citizens!! http://fb.me/1eOcHQooI,
951,2016-07-16 14:17:19+00:00,WacoPolice,Overnight Shooting Injures One Our officers responded last evening about 9:45 p.m. to the 1500 block of Marshall... http://fb.me/2ArIIfkMa,
952,2016-07-14 21:51:44+00:00,WacoPolice,And it just keeps on coming!,
953,2016-07-14 21:44:48+00:00,WacoPolice,"How can you not just love this?? With a little help from momma,she made us cookies and brought them to the PD. http://fb.me/7iYAZQrr6",
954,2016-07-14 21:38:52+00:00,WacoPolice,Cant thank our citizens enough for what they are continuing to do for Law Enforcement this week. I know I have... http://fb.me/KF2OjETB,
955,2016-07-14 16:07:49+00:00,WacoPolice,Waco PD's new Wellness and Fitness program!! Our elevators are broke and not working. Someone post this on the... http://fb.me/1rRyRxsl1,
956,2016-07-14 15:16:42+00:00,WacoPolice,Corrected spelling. http://Flexiblebulldogs.com.,
957,2016-07-14 13:50:14+00:00,WacoPolice,We have received several complaints of a website selling bulldogs called http://Flexablebulldogs.com. The site is... http://fb.me/4YQngE2Fi,
958,2016-07-14 13:26:49+00:00,WacoPolice,"To the Kiddos and staff of St. Francis Pre-K and Nursery, a great big THANK YOU from all of us here at Waco PD... http://fb.me/7TAzOexCX",
959,2016-07-13 21:55:56+00:00,WacoPolice,Shout out to our Waco Fire guys (sorry we didn't mean to interrupt the ping-pong tournament!!:)) for rescuing one... http://fb.me/3VFPC4wax,
960,2016-07-13 21:40:40+00:00,WacoPolice,"Update to Officer Involved Shooting: The suspect in yesterday’s officer involved shooting, Jonathon Gober... http://fb.me/2QosALH5o",
961,2016-07-13 15:10:54+00:00,WacoPolice,We have located some of the responsible ones for putting the beautiful stones around the Police Department. They... http://fb.me/30HyCvsL2,
962,2016-07-12 23:27:23+00:00,WacoPolice,Update to Officer Involved Shooting: The wanted suspect shot by Waco Officers after fleeing and displaying a... http://fb.me/83kEq7cy4,
963,2016-07-12 22:49:54+00:00,WacoPolice,Update to Officer Involved Shooting: A 32-year-old white male suspect who was wanted for a Felony Probation... http://fb.me/ZcsH5lnI,
964,2016-07-12 22:03:10+00:00,WacoPolice,"We are working an officer involved shooting in the 3000 block of Lyle. One armed, white male, wanted for a felony... http://fb.me/2G3UjBcw2",
965,2016-07-12 13:45:05+00:00,WacoPolice,IH-35 NB will be shut down at 7:00 p.m. on July 12th between the 5th street exit and the University Parks on-ramp... http://fb.me/9lbOlqP7F,
966,2016-07-11 02:53:06+00:00,WacoPolice,And check this out! One of our officers spotted a man and some children at the front of our building. They... http://fb.me/1eTaZ3QDl,
967,2016-07-11 02:38:46+00:00,WacoPolice,Just a sample of some of the goodies our community has brought us over the past few days. This is occurring at... http://fb.me/1kHsg82BZ,
968,2016-07-10 23:52:10+00:00,WacoPolice,"Those of you that know me realize that I am seldom at a loss for words, but it has been difficult to find the... http://fb.me/17WxqwhtY",
969,2016-07-10 19:29:11+00:00,WacoPolice,"Criminal Mischief to Waco Police Department Vehicle. Yesterday, 7-9-16, about 11:00 a.m. a Crime Scene Tech... http://fb.me/7WR3dXmNh",
970,2016-07-09 16:45:04+00:00,WacoPolice,About 2:45 a.m. Officers responded to an Aggravated Robbery at 614 N. New Road (Beads Game Room). It was... http://fb.me/5c0d7HhDk,
971,2016-07-08 15:28:41+00:00,WacoPolice,Several media outlets have asked for comments from Waco PD in response to last night. The following is what we... http://fb.me/89oI6AeKs,
972,2016-07-08 13:23:25+00:00,WacoPolice,Morning Jessica https://www.municode.com/library/tx/waco/codes/code_of_ordinances?nodeId=PTIICOOR_CH16NU_ARTVIINOSOLERE,
973,2016-07-08 13:07:20+00:00,WacoPolice,Our thoughts and Prayers to the men and women in blue in the great City of Dallas who stood the line last night.... http://fb.me/5GJ0e1hQB,
974,2016-07-07 19:41:25+00:00,WacoPolice,Yep!!! We even help do the touristy things here!! Hope you enjoyed Magnolia Homes and glad we could help. http://fb.me/4BRgEyZ9q,
975,2016-07-06 19:19:44+00:00,WacoPolice,OLD SCAM...NEW TECHNIQUE!! It is the same old scam of getting a victim to give the information off of an ITunes... http://fb.me/7AMLwWgAv,
976,2016-07-06 01:02:31+00:00,WacoPolice,"Frank Gentsch Appointed as Interim Chief of Waco PD Brent Stroman, the current Police Chief, is retiring after... http://fb.me/7ZAJ9yx6Z",
977,2016-07-05 03:51:08+00:00,WacoPolice,Only one hour after the event ended and we have cleared all the lots at McLane Stadium. Thanks everyone for your... http://fb.me/3UEAifNER,
978,2016-07-05 03:30:24+00:00,WacoPolice,"Great job tonight Waco!! Tons of people showed up, loads of traffic and no major issues to speak of. Crowds were... http://fb.me/16DCdOle8",
979,2016-07-05 02:58:08+00:00,WacoPolice,electrical issues due to recent flooding.,
980,2016-07-05 02:24:32+00:00,WacoPolice,This little guy!! http://fb.me/8bNCqgvKT,
981,2016-07-05 02:12:21+00:00,WacoPolice,This is Asai Williams who is 6 years old Mr. Williams informed our officer that one day when he gets older he... http://fb.me/58TDfQAAH,
982,2016-07-05 01:49:47+00:00,WacoPolice,Glad we could help our community celebrate Independence Day! https://twitter.com/mclanestadium/status/750144216626454528,
983,2016-07-05 01:27:10+00:00,WacoPolice,Thanks to Baylor QB Seth Russell and TE Gus Penning for taking a few minutes to visit with officers working the... http://fb.me/2RT2aoMkk,
984,2016-07-05 01:18:49+00:00,WacoPolice,All lots on McLane site are full. Traffic is now being diverted to Ferrell Center for free parking. There are... http://fb.me/86EQiTIEj,
985,2016-07-05 01:08:05+00:00,WacoPolice,"Good crowd so far but thanks to this awesome McLane venue, plenty of space left! http://fb.me/4Uq2dACz0",
986,2016-07-05 01:05:47+00:00,WacoPolice,Some great food vendors here tonight as well. Give en a try! http://fb.me/806lAOHGR,
987,2016-07-05 00:51:25+00:00,WacoPolice,Lot 1 and 2 are full. Parking now only available in lot 3 and 4.,
988,2016-07-05 00:37:23+00:00,WacoPolice,These little ones are making the rounds!! We are recruiting early nowadays. http://fb.me/8JQ4TxsaG,
989,2016-07-05 00:34:02+00:00,WacoPolice,Okay. This is called the eye in the sky. It helps make sure everyone is safe. Another use tonight...spot it and... http://fb.me/4PnHPjpDj,
990,2016-07-05 00:20:02+00:00,WacoPolice,Handicap parking is available in lot 4. Enter thru gate 3 and head south.,
991,2016-07-05 00:13:53+00:00,WacoPolice,"Parking lots at McLane are like this: 1 is full, two is almost full, 3 and 4 are still available.",
992,2016-07-04 23:58:03+00:00,WacoPolice,"Okay, back to just normal crazy traffic. Lots filling up and so far so good here at McLane. Come see us!",
993,2016-07-04 23:51:06+00:00,WacoPolice,"Out of an abundance of caution and concern for citizens, the Sheriff Office who initiated the chase has cancelled the pursuit.",
994,2016-07-04 23:48:12+00:00,WacoPolice,Pursuit now northbound access Road headed towards McLean stadium.,
995,2016-07-04 23:47:05+00:00,WacoPolice,Back at the traffic circle.,
996,2016-07-04 23:45:58+00:00,WacoPolice,Pursuit is now near the Robinson Road area.,
997,2016-07-04 23:44:32+00:00,WacoPolice,Pursuit is approaching the traffic circle.,
998,2016-07-04 23:43:57+00:00,WacoPolice,Pursuit is headed back into Waco near New Road.,
999,2016-07-04 23:41:25+00:00,WacoPolice,Pursuit was approaching Hewitt City limits on I-35 Southbound.,
1000,2016-07-04 23:39:33+00:00,WacoPolice,Last know location of pursuit was Hwy. 6 and Bagby.,
1001,2016-07-04 23:38:36+00:00,WacoPolice,Be aware MCSO is in a vehicle pursuit in West Waco area. Watch for emergency vehicles.,
1002,2016-07-04 23:31:08+00:00,WacoPolice,Crashes on I-35 have been moved. It will take a bit for the back up to clear. And you know 35!! Not too much difference!,
1003,2016-07-04 23:04:33+00:00,WacoPolice,"Still ample free parking available on McLane lots. Remember, only gates 2 and 3 are open for access to all lots.... http://fb.me/7AYGxUQga",
1004,2016-07-04 22:57:35+00:00,WacoPolice,This is what you will be facing if traveling on I-35 southbound. Yep...may want to avoid this until we clear the... http://fb.me/4S8qxVfa5,
1005,2016-07-04 22:45:11+00:00,WacoPolice,3 separate accidents working on I-35 near MLK. Avoid the interstate if possible.,
1006,2016-07-04 22:30:55+00:00,WacoPolice,Sgt. Holt making some new friends at the Fourth on the Brazos celebration. http://fb.me/2S0Gbvg8B,
1007,2016-07-04 20:07:52+00:00,WacoPolice,"Please keep in mind when parking at McLane tonight, when the event is over, gate 2 will exit towards I-35 and... http://fb.me/6jOZ5jbN4",
1008,2016-07-04 16:04:57+00:00,WacoPolice,Couple of good reminders from the Trib article this morning for the Fourth on the Brazos event tonight: The... http://fb.me/1glyE9FWY,
1009,2016-07-04 13:00:45+00:00,WacoPolice,Have a safe and happy Fourth all!! http://fb.me/7uD1qTywb,
1010,2016-07-03 15:15:48+00:00,WacoPolice,Child Critically Injured Handling Rifle Ammunition On 07-02-16 at 8:45 p.m. Waco Officers responded to... http://fb.me/4bglqo5IG,
1011,2016-07-01 15:10:40+00:00,WacoPolice,"Info from our Parks and Rec and Municipal Information: FOURTH ON THE BRAZOS IS MONDAY AT TOUCHDOWN ALLEY, H-E-B... http://fb.me/80lMCTU68",
1012,2016-07-01 14:45:57+00:00,WacoPolice,"**Very important traffic note for the Fourth on the Brazos event** Traffic will be egress only, starting shortly... http://fb.me/J5MbCr3N",
1013,2016-07-01 14:21:45+00:00,WacoPolice,Lost children or lost parents can be brought to Gate D located on the south endzone of McLane Stadium or to the... http://fb.me/4WtqtKSMy,
1014,2016-07-01 14:05:55+00:00,WacoPolice,Prohibited Items for the Fourth on the Brazos event: No pop up tents/stakes in event interior No glass bottles... http://fb.me/3NBxAyUYE,
1015,2016-07-01 14:02:37+00:00,WacoPolice,Please note that only gates #2 and #3 will be opened for access to parking. http://fb.me/5a81rqFjm,
1016,2016-07-01 13:37:38+00:00,WacoPolice,Things you will definitely want to know if attending this years' Fourth on the Brazos celebration at Touchdown... http://fb.me/5weiiYTiT,
1017,2016-06-30 21:52:25+00:00,WacoPolice,Large Cache of Dope Seized Waco Drug Enforcement Officers assisted by Waco SWAT Team members raided a South Waco... http://fb.me/46TQJeYBJ,
1018,2016-06-30 21:13:21+00:00,WacoPolice,Missing Woman May Be a Danger to Herself Family members have reported 49-year-old Joanna Lynn Linebaugh missing.... http://fb.me/4wJg2dAM7,
1019,2016-06-28 21:45:11+00:00,WacoPolice,Ready for the Fourth? If you plan on attending stay up to date with us this week for info on the event. On... http://fb.me/80izxi3ox,
1020,2016-06-27 14:39:20+00:00,WacoPolice,These two robberies occurred over the weekend. They may be related but we are investigating to determine that... http://fb.me/7X55YuQzG,
1021,2016-06-27 14:13:15+00:00,WacoPolice,"Aggravated Robbery, 601 E Waco Drive, Food Mart Shortly after 4:00 p.m. yesterday afternoon, a black male... http://fb.me/81jg9sZ79",
1022,2016-06-26 21:19:58+00:00,WacoPolice,Intoxicated/Distracted Driver Charged in Death of Two Unborn Babies and Critically Injuring the Mothers in Crash... http://fb.me/4GUy3CiHg,
1023,2016-06-25 18:01:01+00:00,WacoPolice,"With the bad news we have to share sometime, it is so great to know that THIS is what Waco PD is really about!!... http://fb.me/FXr1CwU2",
1024,2016-06-24 22:08:13+00:00,WacoPolice,Waco PD Asking for Assistance in Locating Missing Person 19-year-old Matthew Miranda is missing and may be a... http://fb.me/8kkYt1FqL,
1025,2016-06-24 21:20:16+00:00,WacoPolice,Officer Involved Investigation Overview/Timeline of the Waco Police Department Investigation Involving Waco... http://fb.me/2geD9VX0b,
1026,2016-06-24 14:10:58+00:00,WacoPolice,"Veteran Officer Steve Anderson (aka- TSA) Set to Retire Saturday June 25, 2016 will end a 35-year stellar Law... http://fb.me/7YTkiBhqy",
1027,2016-06-21 22:26:31+00:00,WacoPolice,Waco PD Starts Criminal and Internal Investigation on Three Officers The Waco Police Department has begun... http://fb.me/W6vJctGu,
1028,2016-06-21 20:49:23+00:00,WacoPolice,"Waco Police Department Victim Services Training Academy When: Applications due by July 14,2016 Academy begins... http://fb.me/5D732rFUA",
1029,2016-06-20 20:20:02+00:00,WacoPolice,Waco Police Chief Brent Stroman Announces His Plans To Retire After a Distinguished 39 Years of Service in Waco... http://fb.me/P6mNtQDJ,
1030,2016-06-20 02:14:38+00:00,WacoPolice,K-9 Protects Officers During Suspect Attack Saturday morning about 5:00 a.m. Waco officers were dispatched to... http://fb.me/59nDjDSCR,
1031,2016-06-20 01:59:05+00:00,WacoPolice,K-9 Apprehension Waco PD K-9 Captures Suspect on the Run from McLennan County Deputies Early Saturday morning... http://fb.me/9smKf9jwE,
1032,2016-06-19 16:02:23+00:00,WacoPolice,Some very sick person/s we need to arrest!,
1033,2016-06-19 14:09:15+00:00,WacoPolice,Magnolia Homes Livestock Killed Sometime between 8:00 p.m. Friday night on (6-17-16) and 7:30 a.m. Saturday... http://fb.me/4A7IWdTAB,
1034,2016-06-15 16:23:35+00:00,WacoPolice,"Help us to help you!! Okay so I have to admit I had no clue where the ""Health"" app was on my I-phone. I for sure... http://fb.me/15X79ZBNG",
1035,2016-06-15 15:34:17+00:00,WacoPolice,Waco PD and Jimmy John's to Provide Reward to Kids Setting the Example of Model Citizens Waco PD was recently... http://fb.me/5luYMim81,
1036,2016-06-14 20:47:29+00:00,WacoPolice,Huge thanks to the kiddos and the schools that have sent their heartfelt appreciation for our local Law... http://fb.me/6fv4LxoYM,
1037,2016-06-14 15:55:15+00:00,WacoPolice,Officers with the Waco Police Department Traffic Unit have just arrested Christopher Smith b/m 7-19-1974. This... http://fb.me/1641S6pRG,
1038,2016-06-13 22:10:18+00:00,WacoPolice,"Aggravated Robbery This afternoon shortly after 2:00 p.m., officers responded to 4017 S. IH35, Carl's Jr., in... http://fb.me/7YuQmcdfU",
1039,2016-06-13 21:32:02+00:00,WacoPolice,Officers responded to a crash shortly after noon today at the intersection of New Road and Franklin. Officers... http://fb.me/1lJvOPK4F,
1040,2016-06-13 04:04:10+00:00,WacoPolice,Patrol Supervisors are asking me to relay the following: Please stay in and off the streets as we are seeing... http://fb.me/4FHdFYLmj,
1041,2016-06-13 03:40:01+00:00,WacoPolice,Seriously folks. Not the time to drive thru high water. Numerous power outages throughout the city as well.... http://fb.me/5bCHMqo6f,
1042,2016-06-12 20:58:49+00:00,WacoPolice,Pearland PD you are in our prayers. http://fb.me/4EQpoyn24,
1043,2016-06-12 18:12:20+00:00,WacoPolice,Our thoughts and prayers to those effected by the tragedy in Orlando. Terror and hate will never win. http://fb.me/sqkfwfmH,
1044,2016-06-11 20:54:03+00:00,WacoPolice,"Last night officers responded to the 1800 block of N 13th on a shooting. We were told by h/m, Leonard Ortega... http://fb.me/2O5U0DtFj",
1045,2016-06-11 20:43:55+00:00,WacoPolice,Last night (6-11-16) officers were called to 1017 Church Ave. on a Home Invasion/Aggravated Robbery. Two... http://fb.me/1hKSucSOD,
1046,2016-06-10 15:48:22+00:00,WacoPolice,Talk about absolutely senseless!!! There are so many options as to getting behind the wheel of a car and driving... http://fb.me/2jUxnOF5Y,
1047,2016-06-10 14:37:44+00:00,WacoPolice,Yesterdays capture of two burglary suspects is a prime example of teaching our young citizens the proper use of... http://fb.me/7lySWwUrL,
1048,2016-06-09 23:46:11+00:00,WacoPolice,"And one day later...thanks to all the helpful citizens, Binky Boy is wanted. http://fb.me/1gJ4zwkbG",
1049,2016-06-09 20:53:46+00:00,WacoPolice,The two individuals in today’s burglary on McKenzie are: B/M Traveon Dawayne Goode (dob 1-13-99) of Bellmead... http://fb.me/4qsOMBbzz,
1050,2016-06-09 18:00:08+00:00,WacoPolice,Officers on the scene of a burglary in progress in the 1600 block of McKenzie. Just now captured two suspects who... http://fb.me/7YyN0ATkc,
1051,2016-06-09 16:20:47+00:00,WacoPolice,Wait for momma's reaction! Great job to the P.D.'s involved for providing this reunion. http://fb.me/3n01fphxP,
1052,2016-06-08 21:48:44+00:00,WacoPolice,"Lets see if we can help Lacy Lakeview catch their ""Binky Bandit""!! A pacifier??? REALLY DUDE???!!!! http://fb.me/3X1TEGe4c",
1053,2016-06-08 20:55:39+00:00,WacoPolice,The Waco Police Department is hosting its Spanish speaking volunteer Citizens Police Academy. This Citizens... http://fb.me/7Q7HAT8Sn,
1054,2016-06-07 22:53:40+00:00,WacoPolice,"**UPDATE** To update you on the suspect in the bus attack , we have made a preliminary identification. This was... http://fb.me/17OXP37dQ",
1055,2016-06-07 19:50:09+00:00,WacoPolice,Here is a video still shot of the suspect in the bus attack (prior post). http://fb.me/3mhkmVbIc,
1056,2016-06-07 19:44:09+00:00,WacoPolice,Please help us identify this violent suspect as he needs to be in jail. If you can identify him call Detective... http://fb.me/5kbZqDZoX,
1057,2016-06-07 17:00:29+00:00,WacoPolice,Detective Jones was able to capture this suspect and she has been charged with breaking into her elderly... http://fb.me/4VkhMRxOE,
1058,2016-06-07 16:23:11+00:00,WacoPolice,Purchased by the 50 gallon barrel now!,
1059,2016-06-07 16:08:59+00:00,WacoPolice,"Amazing stat considering the fact that due to all the rain, mosquitos are now the size of hummingbirds! #bugspray",#bugspray
1060,2016-06-06 21:27:57+00:00,WacoPolice,Elderly Gentleman Robbed by Two Suspects Waco Officers responded this past Friday night at 11:15 p.m. to a... http://fb.me/54pJCSlFc,
1061,2016-06-06 14:21:04+00:00,WacoPolice,"Aggravated Assault/Shooting On 6-5-16 about 11:30 p.m., officers were called to Hillcrest ER on a report of a... http://fb.me/3VgEismo0",
1062,2016-06-06 13:42:27+00:00,WacoPolice,Quoted from the Waco Trib: Waco Police Sgt. W. Patrick Swanton confirmed Sunday evening that officers are still... http://fb.me/3GHMRl5qh,
1063,2016-06-05 00:18:55+00:00,WacoPolice,Fake News Story Hoax Not Real Media There is a fake news story that we had multiple shootings in our city last... http://fb.me/4re1zFtow,
1064,2016-06-04 21:16:18+00:00,WacoPolice,Waco man arrested in pistol-whipping robbery http://fb.me/7X1bQEPfV,
1065,2016-06-03 13:57:02+00:00,WacoPolice,"To the families, our friends and our neighbors effected by the tragedy in Ft. Hood; We mourn with you today on... http://fb.me/7o09u3Eyz",
1066,2016-06-01 18:30:01+00:00,WacoPolice,The Police Memorial Service scheduled for tomorrow at 11:00 am at Indian Spring Park has again been cancelled due... http://fb.me/3Hj8vcfKZ,
1067,2016-05-31 20:13:37+00:00,WacoPolice,Glad we found this guy! Got him arrested and off the street! http://fb.me/53urzk16i,
1068,2016-05-30 16:42:05+00:00,WacoPolice,@WhicketW May want to read up on some facts. http://www.wacotrib.com/news/courts_and_trials/officers-involved-in-twin-peaks-shootings-still-on-administrative-duty/article_793a58fa-6902-5edf-9f60-bce7f7aeb7c5.html,
1069,2016-05-30 15:51:08+00:00,WacoPolice,"""It doesn’t take a hero to order men into battle. It takes a hero to be one of those men who goes into battle."" —... http://fb.me/5zaIA7Ght",
1070,2016-05-25 15:09:58+00:00,WacoPolice,"**Training Exercise** Waco PD, Baylor PD, McLennan Co. S.O., Waco Fire, ETMC and our Police Department Volunteers... http://fb.me/7PTUuOS6s",
1071,2016-05-25 13:08:33+00:00,WacoPolice,**Training Exercise** Good morning Waco! Just wanted to give you a heads up. If you notice a significant amount... http://fb.me/4XYly98b5,
1072,2016-05-24 15:32:43+00:00,WacoPolice,Suspect Treated for Police K-9 Bites and Arrested for Meth after Fleeing Officers About 1:30 a.m. officers... http://fb.me/18tn81rIr,
1073,2016-05-24 13:03:13+00:00,WacoPolice,Aggravated Robbery Last night about 11:30 p.m. our officers responded to 1012 N. 66th St. on what turned out to... http://fb.me/7PgjzZcU3,
1074,2016-05-22 23:45:05+00:00,WacoPolice,Today at 11:48 a.m. Officers received a call of a crash with injuries involving a 2007 Blue and White Suzuki... http://fb.me/5cK57yIRN,
1075,2016-05-22 23:02:51+00:00,WacoPolice,"Overnight Shooting Sends One to Hospital. 33-year-old Hispanic male, Francisco Sustaita told officers he was... http://fb.me/4GzVDKW4A",
1076,2016-05-22 22:43:05+00:00,WacoPolice,"Happening in our city as well. Fake or not, crime just as serious.",
1077,2016-05-22 01:24:20+00:00,WacoPolice,Hummmmm??? Now there's a thought.,
1078,2016-05-22 00:59:54+00:00,WacoPolice,"And who knows??? They may have said naw Gus, them kids'll be chunkin tortillas in some crazy thing called the... http://fb.me/1epejvCi0",
1079,2016-05-22 00:56:27+00:00,WacoPolice,Wonder if back in 1870 the guys building our now famous suspension bridge ever thought...Ya know someday instead... http://fb.me/7mURhq2WY,
1080,2016-05-20 18:16:49+00:00,WacoPolice,"Waco Police Officers to Issue Kids Free Slurpee Coupons for Good Behavior Starting Thursday, May 26th, 2016 Waco... http://fb.me/4sVfIPCeW",
1081,2016-05-20 13:04:34+00:00,WacoPolice,Traffic Alert All northbound lanes of I-35 at 18th St. are shut down due to a multi-vehicle crash. We are in the... http://fb.me/7mDUmxHTv,
1082,2016-05-19 12:19:11+00:00,WacoPolice,"Due to the deteriorating weather conditions, the Police Memorial scheduled for this morning at Indian Springs... http://fb.me/4U0F0xgG8",
1083,2016-05-18 01:30:53+00:00,WacoPolice,Waco Crime Stoppers representing @the YES Expo!! 1st picture- Student who loved the Tippin Aint Snitchin... http://fb.me/4YXuW42RL,
1084,2016-05-17 19:33:33+00:00,WacoPolice,Assistance Needed with Locating Missing Person A Missing Person report was made to our department by the family... http://fb.me/74zYhXNZb,
1085,2016-05-17 17:44:08+00:00,WacoPolice,"Unfortunately two of the immature boys had to ruin what would have been a great photo and story. However, we wont... http://fb.me/NRlVf8Bh",
1086,2016-05-16 20:10:53+00:00,WacoPolice,"Please join us for the McLennan County Peace Officer Memorial Service on May 19, 2016 11:00 a.m. Public is... http://fb.me/7tJD5uOC3",
1087,2016-05-16 19:14:33+00:00,WacoPolice,Toddler Wanders Out of Home and Drowns in Pool Our officers responded to the 200 block of Tennessee this morning... http://fb.me/3SlFJmnGa,
1088,2016-05-16 17:12:48+00:00,WacoPolice,The following individuals have been identified and were arrested yesterday in the Multiple BMV cases we worked.... http://fb.me/3MreM6ztJ,
1089,2016-05-16 15:37:24+00:00,WacoPolice,YEP!!,
1090,2016-05-16 15:01:22+00:00,WacoPolice,In Honor of Police Memorial Week we have changed our Cover Photo. We are proud of our community and will continue... http://fb.me/517Oo798Y,
1091,2016-05-16 14:08:24+00:00,WacoPolice,Mother Shields Baby from Serious injury Officers responded to a crash on I-35 on the 4th Street overpass this... http://fb.me/14MhHlWME,
1092,2016-05-16 13:14:52+00:00,WacoPolice,Only one lane open on northbound I-35 at the fourth-street overpass. Expect continued delays as Accident... http://fb.me/7MOSMiS1Z,
1093,2016-05-16 12:53:38+00:00,WacoPolice,Update. The crash is in the northbound lane of interstate 35 near fourth Street. Some traffic being diverted off... http://fb.me/3m3tkjxq8,
1094,2016-05-16 12:26:32+00:00,WacoPolice,We are working a major injury crash at fourth and I-35 in the southbound lane's. Please avoid the area and take... http://fb.me/7M2UDGtJ2,
1095,2016-05-15 16:34:08+00:00,WacoPolice,"Suspects Arrested in Multiple Burglaries of Motor Vehicles Shortly before 1:00 a.m. this morning, officers were... http://fb.me/7SVd8PjDp",
1096,2016-05-15 11:51:24+00:00,WacoPolice,Good morning and heads up everyone. We have captured four suspects overnight committing multiple burglaries of... http://fb.me/4O0bJeavB,
1097,2016-05-15 03:54:49+00:00,WacoPolice,Our Crime Scene Tech Ashley Roy has found some new friends! The $1.00 lemonade was just a perk of the job. Rumor... http://fb.me/4KCkbxgm6,
1098,2016-05-12 02:27:25+00:00,WacoPolice,"Talk about terrible news. But, if you know something say something! Whoever did this needs to be captured. Waco... http://fb.me/5ZidEAqrd",
1099,2016-05-11 20:47:03+00:00,WacoPolice,That would be our Detective Art Molina! Way to rep art!!,
1100,2016-05-11 15:07:36+00:00,WacoPolice,Victim Services Fundraiser!! When: Sunday May 15th 2:00-4:00pm Where: Painting with a twist 1621 N. Valley Mills... http://fb.me/8aSSfAPlN,
1101,2016-05-11 12:57:12+00:00,WacoPolice,Please avoid Orchard Lane from the old General Tire east to the railroad tracks. Waco Fire and PD are out on a... http://fb.me/KlWinmbZ,
1102,2016-05-11 09:53:57+00:00,WacoPolice,Parents of Found Child Located We have located the parents of our Found Child and they are safe. We located the... http://fb.me/41d49kipf,
1103,2016-05-11 09:13:45+00:00,WacoPolice,"Our Officers have found the pictured child who we believe is 2-3-years-old, at 3400 Cloverleaf in the South Waco... http://fb.me/Swvexhne",
1104,2016-05-11 02:17:33+00:00,WacoPolice,"Welcome to a taste of our Police world tonight. In the midst of multiple calls holding, answering crash calls,... http://fb.me/2A4KBVuNs",
1105,2016-05-11 01:44:31+00:00,WacoPolice,"Patrol Officers are advising of tree limbs in roadways, signal and street lights are out, some minor street... http://fb.me/1fgRMfAyC",
1106,2016-05-11 01:21:22+00:00,WacoPolice,Patrol officers advising of hail in the I-35 area.,
1107,2016-05-11 00:56:56+00:00,WacoPolice,Yes it is this bad in the China Spring area. If you have to travel expect debris in the roadways. http://fb.me/81UHShpZq,
1108,2016-05-11 00:53:44+00:00,WacoPolice,Very strong storm moving into the north Waco area. Heavy rain and very high winds. https://www.instagram.com/p/BFP2AFzy337/,
1109,2016-05-11 00:45:48+00:00,WacoPolice,Very strong storm moving into the north Waco area. Heavy rain and very high winds. http://fb.me/7Om9KeKSL,
1110,2016-05-06 14:04:18+00:00,WacoPolice,Safe travels and be sure to come back and see us from time to time!,
1111,2016-05-06 13:44:40+00:00,WacoPolice,The WCPAAA “Waco Citizens Police Academy Alumni Association” is again sponsoring the annual Police Memorial Run... http://fb.me/2K7y6z8gj,
1112,2016-05-06 01:56:39+00:00,WacoPolice,February Questionable Death Case Now Ruled as Murder http://fb.me/Kqpt3F4M,
1113,2016-05-06 00:20:56+00:00,WacoPolice,We are investigating an Auto vs. Pedestrian Crash in the 2100 block of Washington. The pedestrian is deceased.... http://fb.me/3hGytcOzn,
1114,2016-05-04 19:29:31+00:00,WacoPolice,Waco Police Officers Promoted to Sergeant In a ceremony planned for tomorrow afternoon the following Waco Police... http://fb.me/14L9D1f9g,
1115,2016-05-04 15:07:04+00:00,WacoPolice,Waco Police Department to Host Junior Police Academy The Waco Police Department is looking for young adults who... http://fb.me/7mpz9BDox,
1116,2016-05-04 13:54:11+00:00,WacoPolice,Sanger @Valley Mills Drive crash has been cleared.,
1117,2016-05-04 12:52:50+00:00,WacoPolice,We are working a multi-vehicle crash at Sanger @Valley Mills Drive. Portions of the roadway are being closed. Please avoid the area.,
1118,2016-05-02 15:17:34+00:00,WacoPolice,The crash on I-35 has cleared and normal traffic flow should resume shortly. It will take a bit for the backup to clear.,
1119,2016-05-02 14:12:08+00:00,WacoPolice,Best advice is to avoid I-35 @Waco Drive (near the Collins Street Bakery). Northbound lanes closed and backups... http://fb.me/62A9JepOP,
